entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint,label,session_id,prev_timestamp,prev_geo,minutes_since_last,hour_dev,duration_z,command_dev,is_new_geo,is_new_ip,is_new_resource,is_new_device_fp,rapid_geo_change,auth_failed,is_cold_start,risk_score,predicted_anomaly,predicted_attack_type,explanation
edge_device_0009,edge_device,2026-01-21 14:33:00,208.73.55.106,Jonesfurt,/administration/live/establish.jpeg,password,True,315.2717899219829,3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_001916,2026-01-21 08:40:00,Jonesfurt,353.0,2.1428571428571423,0.26122660415657295,0.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11076218330314484,0,normal,
edge_device_0009,edge_device,2026-01-21 15:57:00,208.73.55.106,Jonesfurt,/management/put/she.tiff,password,True,323.5762132401405,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_001930,2026-01-21 14:33:00,Jonesfurt,84.0,3.1428571428571423,0.3525679587365411,1.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512714748338773,0,normal,
edge_device_0009,edge_device,2026-01-25 13:32:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,297.4973041254856,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_002274,2026-01-21 15:57:00,Jonesfurt,5615.0,1.1428571428571423,0.06572288915873717,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15530283371810708,0,normal,
edge_device_0009,edge_device,2026-01-28 10:42:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,424.40339481348616,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_002556,2026-01-25 13:32:00,Jonesfurt,4150.0,1.8571428571428577,1.4615783006410568,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540058191615647,0,normal,
edge_device_0009,edge_device,2026-01-31 10:04:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,278.6557129069792,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_002798,2026-01-28 10:42:00,Jonesfurt,4282.0,1.8571428571428577,0.1415180471959169,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24436007151579456,0,normal,
edge_device_0009,edge_device,2026-02-01 00:31:00,195.62.248.204,North Joseph,/administration/live/establish.jpeg,password,False,2.853586586424,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),brute_force,sess_002867,2026-01-31 10:04:00,Jonesfurt,867.0,11.857142857142858,3.175098929214833,2.4285714285714284,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9826378507563489,1,brute_force,Flagged due to unfamiliar geo-location + unfamiliar source IP + new/mismatched device fingerprint
edge_device_0009,edge_device,2026-02-01 00:31:08,195.62.248.204,North Alexanderborough,/couple/bring/outside.bmp,password,False,3.8529566080807993,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/48.0.864.0 Safari/532.2",brute_force,sess_002868,2026-02-01 00:31:00,North Joseph,0.13333333333333333,11.857142857142858,3.1641067377034546,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:31:16,195.62.248.204,South Wendyburgh,/couple/bring/outside.bmp,password,False,2.477075291822166,1,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5354-09-29 09:02:09.440811 Firefox/11.0,brute_force,sess_002869,2026-02-01 00:31:08,North Alexanderborough,0.13333333333333333,11.857142857142858,3.17924022239631,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:31:24,195.62.248.204,Port Michaelview,/couple/bring/outside.bmp,password,False,3.1910018366024766,1,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.4k7976.0 Mobile/32X439 Safari/536.2",brute_force,sess_002870,2026-02-01 00:31:16,South Wendyburgh,0.13333333333333333,11.857142857142858,3.171387658145612,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9581999853763338,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:31:32,195.62.248.204,South Matthewbury,/couple/bring/outside.bmp,password,False,2.213477030114929,1,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),brute_force,sess_002871,2026-02-01 00:31:24,Port Michaelview,0.13333333333333333,11.857142857142858,3.1821395714982064,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:31:40,195.62.248.204,Hallfurt,/couple/bring/outside.bmp,password,False,2.4145099803619305,1,Opera/8.39.(Windows NT 6.0; et-EE) Presto/2.9.184 Version/10.00,brute_force,sess_002872,2026-02-01 00:31:32,South Matthewbury,0.13333333333333333,11.857142857142858,3.1799283858098972,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:31:48,195.62.248.204,Lake Sherry,/couple/bring/outside.bmp,password,False,3.4551958361683233,1,Mozilla/5.0 (Android 2.3.6; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,brute_force,sess_002873,2026-02-01 00:31:40,Hallfurt,0.13333333333333333,11.857142857142858,3.168481756451092,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.959478371787893,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:31:56,195.62.248.204,Melissafort,/already/sell/decide.mp3,password,False,2.96197860654808,1,Opera/8.62.(Windows NT 10.0; quz-PE) Presto/2.9.185 Version/12.00,brute_force,sess_002874,2026-02-01 00:31:48,Lake Sherry,0.13333333333333333,11.857142857142858,3.173906712300487,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:04,195.62.248.204,Lake Katelynfurt,/administration/live/establish.jpeg,password,False,3.8921451794371245,1,Opera/9.11.(Windows NT 6.2; sd-PK) Presto/2.9.179 Version/10.00,brute_force,sess_002875,2026-02-01 00:31:56,Melissafort,0.13333333333333333,11.857142857142858,3.163675697876292,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9581999853763338,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:12,195.62.248.204,Carlton,/administration/live/establish.jpeg,password,False,3.242154352206999,1,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.7.5 (KHTML, like Gecko) Version/5.0.4 Safari/535.7.5",brute_force,sess_002876,2026-02-01 00:32:04,Lake Katelynfurt,0.13333333333333333,11.857142857142858,3.1708250254513852,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9581999853763338,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:20,195.62.248.204,East Ericmouth,/already/sell/decide.mp3,password,False,4.2142963415354915,1,Mozilla/5.0 (Windows NT 5.0; sv-FI; rv:1.9.0.20) Gecko/5689-08-06 23:12:52.990799 Firefox/3.8,brute_force,sess_002877,2026-02-01 00:32:12,Carlton,0.13333333333333333,11.857142857142858,3.1601323183545333,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9581999853763338,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:28,195.62.248.204,Garciaburgh,/already/sell/decide.mp3,password,False,2.773632851978866,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1),brute_force,sess_002878,2026-02-01 00:32:20,East Ericmouth,0.13333333333333333,11.857142857142858,3.1759783499919476,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.959478371787893,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:36,195.62.248.204,East Ashley,/couple/bring/outside.bmp,password,False,2.964134479467206,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/42.0.825.0 Mobile/78X660 Safari/533.0",brute_force,sess_002879,2026-02-01 00:32:28,Garciaburgh,0.13333333333333333,11.857142857142858,3.1738829995939946,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:44,195.62.248.204,New Kayla,/administration/live/establish.jpeg,password,False,3.6798853956037583,1,Mozilla/5.0 (Android 7.1.2; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,brute_force,sess_002880,2026-02-01 00:32:36,East Ashley,0.13333333333333333,11.857142857142858,3.1660103688625116,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9588390704647706,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 00:32:52,195.62.248.204,Samanthastad,/couple/bring/outside.bmp,password,False,1.8849757776481955,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ti-ER) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.41.7",brute_force,sess_002881,2026-02-01 00:32:44,New Kayla,0.13333333333333333,11.857142857142858,3.1857527964305046,2.4285714285714284,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.959478371787893,1,brute_force,Flagged due to geo-velocity (impossible travel pattern) + unfamiliar geo-location + unfamiliar source IP
edge_device_0009,edge_device,2026-02-01 11:17:00,208.73.55.106,Jonesfurt,/management/put/she.tiff,password,True,352.96927543567307,3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_002911,2026-02-01 00:32:52,Samanthastad,644.1333333333333,0.8571428571428577,0.6758657981329126,0.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322300959617354,0,normal,
edge_device_0009,edge_device,2026-02-05 11:13:00,208.73.55.106,Jonesfurt,/management/put/she.tiff,password,True,396.21993545951176,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_003272,2026-02-01 11:17:00,Jonesfurt,5756.0,0.8571428571428577,1.1515850289213023,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25862348936083457,0,normal,
edge_device_0009,edge_device,2026-02-07 14:49:00,208.73.55.106,Jonesfurt,/already/sell/decide.mp3,password,True,163.3121301584579,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_003506,2026-02-05 11:13:00,Jonesfurt,3096.0,2.1428571428571423,1.4101960380348988,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24727662877540746,0,normal,
edge_device_0009,edge_device,2026-02-10 08:01:00,208.73.55.106,Jonesfurt,/already/sell/decide.mp3,password,True,226.93180361962195,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_003721,2026-02-07 14:49:00,Jonesfurt,3912.0,3.8571428571428577,0.7104355695178375,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06456640258660325,0,normal,
edge_device_0009,edge_device,2026-02-19 10:48:00,208.73.55.106,Jonesfurt,/administration/live/establish.jpeg,password,True,450.13336519554866,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_004584,2026-02-10 08:01:00,Jonesfurt,13127.0,1.8571428571428577,1.7445853509754634,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147731312534062,0,normal,
edge_device_0009,edge_device,2026-02-21 10:06:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,298.1750034799481,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_004776,2026-02-19 10:48:00,Jonesfurt,2838.0,1.8571428571428577,0.07317698616981157,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25504765158276027,0,normal,
edge_device_0009,edge_device,2026-02-21 10:34:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,193.48863369246274,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_004785,2026-02-21 10:06:00,Jonesfurt,28.0,1.8571428571428577,1.0782810327802392,1.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060759449879244795,0,normal,
edge_device_0009,edge_device,2026-02-21 11:35:00,208.73.55.106,Jonesfurt,/management/put/she.tiff,password,True,362.60764255078175,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_004793,2026-02-21 10:34:00,Jonesfurt,61.0,0.8571428571428577,0.7818793615682078,1.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08149959851681703,0,normal,
edge_device_0009,edge_device,2026-02-21 13:41:00,208.73.55.106,Jonesfurt,/already/sell/decide.mp3,password,True,176.1704311623954,3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_004817,2026-02-21 11:35:00,Jonesfurt,126.0,1.1428571428571423,1.2687660330484494,0.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571177356604347,0,normal,
edge_device_0009,edge_device,2026-02-24 12:25:00,208.73.55.106,Jonesfurt,/administration/live/establish.jpeg,password,True,373.2345054421645,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_005090,2026-02-21 13:41:00,Jonesfurt,4244.0,0.14285714285714235,0.8987655093771864,1.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14580577656922128,0,normal,
edge_device_0009,edge_device,2026-02-25 16:22:00,208.73.55.106,Jonesfurt,/management/put/she.tiff,password,True,243.63509725736571,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_005201,2026-02-24 12:25:00,Jonesfurt,1677.0,4.142857142857142,0.5267140263876195,1.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06569954564727816,0,normal,
edge_device_0009,edge_device,2026-03-01 08:09:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,291.23617421835223,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_005515,2026-02-25 16:22:00,Jonesfurt,5267.0,3.8571428571428577,0.0031440345285768125,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19443133410072974,0,normal,
edge_device_0009,edge_device,2026-03-01 13:31:00,208.73.55.106,Jonesfurt,/administration/live/establish.jpeg,password,True,354.01127116831265,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_005568,2026-03-01 08:09:00,Jonesfurt,322.0,1.1428571428571423,0.6873268349851333,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940306952390201,0,normal,
edge_device_0009,edge_device,2026-03-01 14:18:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,171.75013788784776,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_005581,2026-03-01 13:31:00,Jonesfurt,47.0,2.1428571428571423,1.3173853723895803,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23804828850454895,0,normal,
edge_device_0009,edge_device,2026-03-07 09:34:00,208.73.55.106,Jonesfurt,/couple/bring/outside.bmp,password,True,302.81811573691283,4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.2e6661.0 Mobile/98I044 Safari/533.0",normal,sess_006050,2026-03-01 14:18:00,Jonesfurt,8356.0,2.8571428571428577,0.12424713839708314,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11889210275097988,0,normal,
